# Patoshi-pattern coinbase outputs + a small supplement.
# Source:     https://raw.githubusercontent.com/bensig/patoshi-addresses/main/patoshi_pubkeys_COMPLETE.csv
# Curators:   Sergio Demian Lerner (pattern), Jameson Lopp (dataset).
# Fetched:    2026-04-29
# Range:      blocks 3-49973
# Rows in:    21953 (p2pk=21953, p2pkh=0, skipped=0)
# Supplement: 1 address(es) appended (e.g. genesis, outside Lerner's pattern but universally attributed to Satoshi)
# Unique:     21954 addresses
# Total:      1097702.49000000 BTC
address,balance_btc
12DQs8vPwUy1PBPD2LYFJEsBSz56Q8qZEg,50.00000000
12DTYGkA4zrUaKy7gQcxx4PePwYtoemVjG,50.00000000
12DV5KGbtSbSf1e7Mjjhjy7Dc7tcgrHQrW,50.00000000
12DYfCgJDJNNdtduxWvQ8EfoEJMQkC72U9,50.00000000
12DYzLYxgEppR8n5dGiQJnu3bu24jM4zsM,50.00000000
12DbtndhooYzoCsGV69kA6HwBbhEvi9Qtp,50.00000000
12DeFMrHS7GUMe9VVLpfcTjJiUFUzXrSzp,50.00000000
12DeikAsN7Ja3TJB83P4ujTCVRe6Hvccjz,50.00000000
12DjDWvXifrxizvn7rdQdYqrq9jnY6iA4F,50.00000000
12DnLowotAFAYyLYYDAhwxjhcvLX75wsyR,50.00000000
12DnpSrGsTDxDbxYEw6CY6HgQfYUr3ifPM,50.00000000
12Ds12XEAXPovnCnC51LhPZbzYDfnJjm4K,50.00000000
12Dw6CLJ3dsCzmZvGJ94zybSgpS21PKLBs,50.00000000
12E4p4k4ZGK9vB6AB4QMbrhqDc74pnWREN,50.00000000
12EBR6m4ZpeU62ufGjK5EhNAcSdgWrDMMJ,50.00000000
12EC8eV4y7syDN6ZM3nGCdtepgdmf7B1Rd,50.00000000
12EKsnHWzNcbSZRhgyzxRGZDqv223TAvr6,50.00000000
12ELnAdTV1bQAwoXPKpyCirSuWmaUBtjTS,50.00000000
12EMZkMeRNUiDGM9VmVnif3ua4wCDmDGu4,50.00000000
12EP4SDYGcSLhExo6ivPYLzimusiriQQSU,50.00000000
12EPrw5mjeaNDFLDqTLLQSTPtg5MTSmiz3,50.00000000
12ERQCDXkvhyppzLghcswFLNTUBJYYPLiQ,50.00000000
12ESubKermESon84UcCCyFtR775PxBxNFh,50.00000000
12EXtZA7JzX3XnwmeaUQ9roxv6nHKEgWr4,50.00000000
12EY2zFqwX6f7ab4KdjH8tGnfJWaauh8va,50.00000000
12EfCfZsGiauiS217wzSxSjCG8xu6R9hya,50.00000000
12ErVXswdfqkCd5cXjQHPwg6WLb3BUNup6,50.00000000
12EuQ18zvVGNSBh6oPNqRoCfKQvSrpSAHx,50.00000000
12ExLqJJUNrJ21eBGz1Bk7Wk9Q5MkWUXpz,50.00000000
12ExpKmSD7vWmaPWbciBH176AE5wJb9hXC,50.00000000
12F1HVEyy1dXQcZX4ziNtekVwYjkvhjTSc,50.00000000
12F9HWFpQELspu3qeuSp2sxiEVP1XxXwYw,50.00000000
12FCT8mNTzRMsBHoFGzZfeLuARAmSGphbd,50.00000000
12FJ9JozCQm11i2YMEEk1n5Keeanpmywr2,50.00000000
12FPTHPrrxyzjdGeayTshfFLG6Ff2JnESM,50.00000000
12FR2JeiYfb8yCgCPKw8bMdwstZLHEZVkV,50.00000000
12FRD1Xv5ynVJ54Q4AxSTGwS5FaF89dZCu,50.00000000
